,category,name,lon,lat,day,open,close
146,restaurants,La Fromagerie,-0.152211421569433,51.5198559022117,3,480,1170
147,restaurants,Abu Zaad,-0.164480370707586,51.5163498013287,3,540,1380
148,restaurants,Arepa & Co,-0.0802071,51.5373195,3,600,1350
149,restaurants,Taberna do Mercado,-0.0747024939347884,51.5197434697765,3,720,1320
150,restaurants,Friends of Ours,-0.0836995,51.5291189,3,480,1020
151,restaurants,Boqueria,-0.12713936531653,51.459870028924,3,1020,1380
152,restaurants,Satay House,-0.169519,51.517626,3,1080,1380
153,restaurants,Hawksmoor Seven Dials,-0.12567396291297,51.5134998914001,3,1020,1350
154,restaurants,Cinnamon Kitchen,-0.0785229,51.5169345,3,1080,1380
155,restaurants,Beach Blanket Babylon,-0.198986,51.5143249,3,720,0
156,restaurants,Bosphorus Kebabs,-0.1762272,51.4929609,3,660,1410
157,restaurants,Dans Le Noir,-0.1062015,51.522811,3,1110,0
158,restaurants,Riverford at The Duke of Cambridge,-0.0987110343933182,51.5345940382283,3,720,1410
159,restaurants,Granger & Co,-0.19779915622354,51.514646148453,3,420,1380
160,restaurants,Mem & Laz,-0.1032254,51.5376911,3,720,1410
161,restaurants,Bageriet,-0.1261821,51.5119236,3,540,1140
162,restaurants,Kaffeine,-0.137167,51.5168726,3,450,1080
163,restaurants,MerazCafe Karahi House,-0.071025,51.520193,3,660,1380
164,restaurants,Seashell of Lisson Grove,-0.165982,51.522795,3,720,1350
165,restaurants,Zayna,-0.158385,51.514952,3,1020,1350
166,restaurants,Tea and Tattle,-0.126817002892494,51.5178680419922,3,540,1110
167,restaurants,Wild Food Cafe,-0.126376003026962,51.5145721435547,3,690,1260
168,restaurants,Granger & Co,-0.125704638943534,51.5325845472022,3,420,1380
169,restaurants,Carluccio's,-0.125749006867409,51.5115852355957,3,480,1410
170,restaurants,Mildreds,-0.144592,51.54048,3,720,1380
171,restaurants,Honest Burgers,-0.078783096863666,51.5176771368587,3,690,1380
172,restaurants,Trader Vic's,-0.150574000276853,51.5054604652401,3,1020,60
173,restaurants,Lundenwic,-0.118617,51.5129,3,420,1080
174,restaurants,Wagamama,-0.079344,51.508653,3,720,1260
175,restaurants,Saporitalia,-0.2056955,51.517086,3,720,1380
176,restaurants,Admiral Codrington,-0.165918468624657,51.4938141432655,3,690,0
177,restaurants,Royal China,-0.187244316153717,51.5105005571439,3,720,1380
178,restaurants,The Roastery Cafe,-0.14780739417243,51.466771352998,3,450,930
179,restaurants,Hoppers,-0.131750002503395,51.5135765075684,3,1050,1350
180,restaurants,The Cut,-0.107385,51.503061,3,480,0
181,restaurants,Karpo,-0.1238274,51.5298811,3,420,1350
